0.073000,0.004798,-347.767541,73.425800,216.638381,-0.548526,0.272395,0.754909
0.074000,0.487507,-343.596526,185.731621,142.545054,-0.537192,0.497461,0.596230
0.075000,0.612077,-299.606593,281.845677,57.104532,-0.456233,0.682046,0.410025
0.076000,0.803798,-238.673600,339.565920,-39.398248,-0.333176,0.797008,0.204390
0.077000,1.020498,-166.238032,346.949345,-149.191333,-0.177735,0.808342,-0.023914
0.078000,1.212219,-83.698885,310.213570,-250.357599,-0.002864,0.735479,-0.227930
0.079000,1.317974,6.482682,255.109909,-318.829515,0.188198,0.626994,-0.367179
0.080000,1.327381,110.265226,191.508828,-343.700154,0.400310,0.489365,-0.412515
0.081000,1.143446,220.938902,113.918080,-320.228488,0.617279,0.324209,-0.370417
0.082000,0.542655,307.363828,27.959406,-269.735946,0.780816,0.142861,-0.268409
0.083000,0.088493,352.519296,-72.636677,-208.958426,0.869871,-0.059535,-0.140494
0.084000,-0.338419,344.721364,-186.264023,-133.025470,0.855298,-0.287839,0.027900
0.085000,-0.515217,298.685066,-280.590932,-46.418991,0.767863,-0.467567,0.210867
0.086000,-0.763709,237.078809,-335.720823,50.912813,0.644805,-0.572814,0.419740
0.087000,-0.918448,162.830047,-340.358161,161.638336,0.486126,-0.587386,0.652901
0.088000,-1.112116,78.788502,-301.186913,261.975198,0.308017,-0.506427,0.852060
0.089000,-1.216573,-12.843783,-243.725440,328.218763,0.113716,-0.393085,0.986451
0.090000,-1.185431,-117.377747,-177.973832,349.047792,-0.098396,-0.253836,1.026930
0.091000,-0.959647,-226.108769,-99.787016,322.312023,-0.312127,-0.087061,0.973498
0.092000,-0.411409,-309.554843,-14.061402,270.109919,-0.474044,0.095905,0.869871
0.093000,0.047943,-351.083627,86.482813,208.400033,-0.553384,0.296683,0.741956
0.094000,0.533247,-339.529140,199.591736,131.897374,-0.533953,0.518510,0.567085
0.095000,0.641273,-292.171313,291.457082,45.627830,-0.440041,0.701476,0.384118
0.096000,0.831372,-230.979259,343.503747,-51.237656,-0.315365,0.803484,0.178483
0.097000,1.033798,-156.678408,345.135872,-161.419360,-0.155067,0.805104,-0.048201
0.098000,1.205082,-72.584863,304.462271,-259.761796,0.018185,0.725764,-0.245740
0.099000,1.307268,19.617422,246.819748,-323.492759,0.212486,0.610803,-0.372036
0.100000,1.299483,124.954362,181.042498,-341.627600,0.426217,0.468315,-0.410896
0.101000,1.102571,232.752381,103.114958,-314.218086,0.636710,0.299921,-0.354225
0.102000,0.513783,314.954506,17.052651,-262.844715,0.798627,0.123431,-0.255455
0.103000,0.038211,354.824997,-84.735157,-200.979115,0.876347,-0.087061,-0.124302
0.104000,-0.405245,340.654004,-198.517963,-123.129062,0.845583,-0.312127,0.048949
0.105000,-0.575556,291.405269,-289.114299,-35.952644,0.751671,-0.486997,0.236774
0.106000,-0.797771,229.876732,-338.959188,61.690031,0.626994,-0.584148,0.444028
0.107000,-0.957052,154.591697,-338.233794,172.700522,0.468315,-0.580910,0.673951
0.108000,-1.139366,69.539784,-296.005534,270.472613,0.286968,-0.498332,0.868251
0.109000,-1.226954,-24.061424,-236.963746,332.363843,0.092667,-0.376894,0.991309
0.110000,-1.181862,-130.693856,-169.217319,346.923438,-0.122683,-0.232787,1.023692
0.111000,-0.955755,-236.730584,-89.968333,316.508911,-0.336414,-0.069250,0.960544
0.112000,-0.424709,-315.694779,-3.750499,264.073645,-0.485378,0.116955,0.858536
0.113000,0.057675,-352.793484,97.778164,201.690183,-0.556622,0.320971,0.727383
0.114000,0.548170,-336.031706,210.705734,123.918091,-0.524238,0.546036,0.554132
0.115000,0.657169,-285.875938,299.591802,36.560457,-0.428707,0.719287,0.366307
0.116000,0.873220,-224.761612,346.638464,-61.626284,-0.302412,0.808342,0.159053
0.117000,1.066887,-149.579935,342.804264,-172.714742,-0.143732,0.798627,-0.064393
0.118000,1.221302,-64.372405,299.824963,-268.570136,0.039234,0.716049,-0.261932
0.119000,1.315054,29.876508,241.275703,-328.207817,0.235154,0.594611,-0.383370
0.120000,1.290399,138.244531,173.348191,-340.280440,0.453743,0.452124,-0.407658
0.121000,1.087324,244.410420,92.907692,-308.414939,0.657759,0.282110,-0.347748
0.122000,0.485236,321.897515,5.653665,-256.367995,0.808342,0.097525,-0.237645
0.123000,0.025560,356.664377,-97.584937,-193.647475,0.877966,-0.111349,-0.106491
0.124000,-0.390972,336.871618,-210.875534,-114.243022,0.839106,-0.334795,0.066760
0.125000,-0.586586,284.151378,-298.155806,-25.564018,0.738717,-0.504808,0.259442
0.126000,-0.822101,222.001079,-342.223460,74.021656,0.609184,-0.590625,0.471554
0.127000,-0.955430,145.705679,-335.280405,185.550274,0.447266,-0.574433,0.699857
0.128000,-1.104330,59.798837,-290.435551,279.747230,0.264299,-0.486997,0.882824
0.129000,-1.208463,-35.408601,-230.383402,337.234312,0.069999,-0.363940,1.004262
0.130000,-1.139041,-144.269034,-160.046297,345.783541,-0.150209,-0.214976,1.023692
0.131000,-0.897038,-248.829094,-78.413895,309.980409,-0.352606,-0.041724,0.950829
0.132000,-0.354314,-322.845086,9.358335,255.705764,-0.499951,0.142861,0.839106
0.133000,0.096279,-353.907482,111.871445,192.337844,-0.556622,0.351735,0.701476
0.134000,0.578015,-331.679344,223.633204,113.374038,-0.516143,0.570323,0.533082
0.135000,0.694799,-277.870708,308.685072,25.109660,-0.414135,0.735479,0.340401
0.136000,0.904362,-215.486955,349.203232,-74.657408,-0.282981,0.813200,0.131527
0.137000,1.076295,-139.320830,338.892345,-185.486817,-0.121064,0.792150,-0.096776
0.138000,1.205731,-53.776522,293.374182,-277.248943,0.060284,0.701476,-0.279743
0.139000,1.299158,41.430932,234.229066,-332.093854,0.254584,0.581658,-0.393085
0.140000,1.267043,151.016565,164.047665,-338.829653,0.474792,0.432694,-0.407658
0.141000,1.058128,255.032189,81.897314,-302.430445,0.682046,0.257823,-0.336414
0.142000,0.450201,327.622907,-7.273823,-248.155515,0.824534,0.068379,-0.226310
0.143000,-0.032184,356.457123,-111.186017,-184.087848,0.877966,-0.140494,-0.083823
0.144000,-0.450337,332.182496,-222.326366,-104.087548,0.831010,-0.357463,0.089429
0.145000,-0.647898,277.260182,-305.720621,-15.201301,0.722526,-0.519381,0.282110
0.146000,-0.871735,213.814544,-344.321920,85.783330,0.594611,-0.590625,0.497461
0.147000,-0.995332,136.456965,-331.213019,197.441475,0.429455,-0.566337,0.725764
0.148000,-1.133527,50.446491,-284.166083,287.959671,0.244869,-0.469186,0.905492
0.149000,-1.211059,-45.615880,-224.191661,340.472656,0.048949,-0.350987,1.010739
0.150000,-1.146827,-155.745762,-152.559221,343.814628,-0.172878,-0.197165,1.020454
0.151000,-0.907419,-258.129663,-69.372419,304.695432,-0.373655,-0.023914,0.939495
0.152000,-0.368912,-327.456517,20.679600,249.203170,-0.509666,0.165530,0.827772
0.153000,0.124178,-352.948926,124.773014,184.254936,-0.558241,0.377642,0.686904
0.154000,0.592288,-327.171541,234.099533,104.332576,-0.504808,0.592992,0.513652
0.155000,0.727239,-272.067566,315.446734,15.550057,-0.399562,0.748433,0.319351
0.156000,0.945886,-208.595730,351.353493,-85.926871,-0.268409,0.819676,0.105620
0.157000,1.104518,-131.030644,335.187679,-197.481689,-0.104872,0.784054,-0.124302
0.158000,1.238171,-44.890489,287.286095,-285.953658,0.078094,0.688523,-0.300792
0.159000,1.299807,51.638202,228.296420,-336.031706,0.278872,0.567085,-0.402800
0.160000,1.259581,162.804140,157.104653,-337.327052,0.499080,0.418121,-0.406039
0.161000,1.041908,265.058102,73.270359,-297.637668,0.696619,0.238393,-0.328318
0.162000,0.437549,332.907885,-18.931879,-242.093307,0.832630,0.048949,-0.208499
0.163000,-0.026669,355.394946,-125.667931,-175.305427,0.876347,-0.168020,-0.064393
0.164000,-0.433144,327.001145,-234.088084,-93.673008,0.821295,-0.381751,0.115335
0.165000,-0.668659,270.576240,-313.052275,-3.931847,0.709572,-0.533953,0.301540
0.166000,-0.895416,205.887077,-346.368567,98.399926,0.575181,-0.597101,0.523367
0.167000,-0.994034,126.845555,-326.860658,210.446666,0.408406,-0.556622,0.751671
0.168000,-1.120875,39.721085,-276.678992,297.389728,0.222201,-0.457852,0.928161
0.169000,-1.191919,-57.507102,-216.367788,344.073695,0.023043,-0.334795,1.018835
0.170000,-1.104655,-168.440113,-143.724991,341.664367,-0.198784,-0.179354,1.015596
0.171000,-0.857461,-268.285160,-59.683273,299.410455,-0.394704,-0.002864,0.931399
0.172000,-0.295598,-333.156038,32.881695,242.104719,-0.517762,0.191437,0.811580
0.173000,0.165052,-351.342697,139.928471,173.918140,-0.556622,0.405168,0.662616
0.174000,0.641922,-320.513464,246.508867,91.923234,-0.493474,0.615660,0.486126
0.175000,0.764545,-264.165966,322.467464,2.752105,-0.384989,0.763005,0.293445
0.176000,0.976055,-199.580144,352.622923,-99.294787,-0.252217,0.819676,0.079714
0.177000,1.117169,-120.642007,330.446743,-210.072421,-0.080585,0.774339,-0.148590
0.178000,1.237522,-33.491498,279.280909,-294.580654,0.099144,0.670712,-0.320222
0.179000,1.278072,63.943921,219.617657,-338.596491,0.296683,0.550893,-0.406039
0.180000,1.223897,175.135757,147.493245,-334.166408,0.526606,0.398691,-0.396324
0.181000,1.001358,274.099558,63.581226,-292.197220,0.719287,0.220582,-0.312127
0.182000,0.398621,337.778354,-30.201335,-235.279800,0.842345,0.024662,-0.197165
0.183000,-0.088954,353.322406,-139.191295,-165.797616,0.871490,-0.195546,-0.046582
0.184000,-0.493158,320.109949,-245.020783,-82.170383,0.805104,-0.401181,0.138004
0.185000,-0.715049,262.985562,-318.518632,8.218437,0.693381,-0.543669,0.332305
0.186000,-0.948618,197.519195,-346.627636,111.094242,0.560608,-0.595482,0.549274
0.187000,-1.036206,117.674561,-322.715552,221.405223,0.387357,-0.550145,0.772720
0.188000,-1.142285,29.746974,-270.020922,304.850873,0.204390,-0.443280,0.939495
0.189000,-1.197758,-68.776562,-208.777078,346.612557,-0.001245,-0.318603,1.022073
0.190000,-1.112440,-180.124100,-135.382991,338.166956,-0.218214,-0.161543,1.007500
0.191000,-0.860056,-276.678992,-51.211749,293.814596,-0.409277,0.014947,0.916827
0.192000,-0.304357,-337.171610,42.700364,236.560674,-0.527477,0.209248,0.798627
0.193000,0.177704,-349.555119,151.975115,166.819688,-0.550145,0.429455,0.649663
0.194000,0.644517,-314.606689,256.482967,82.596797,-0.483759,0.636710,0.461839
0.195000,0.789524,-257.611525,327.363840,-8.439628,-0.370417,0.769482,0.277253
0.196000,1.002980,-192.144878,352.389763,-112.118662,-0.234406,0.816438,0.052188
0.197000,1.144419,-112.092756,326.379383,-220.720141,-0.057916,0.767863,-0.171258
0.198000,1.245632,-24.009611,273.581423,-302.249096,0.125050,0.664235,-0.329937
0.199000,1.285533,75.265181,212.985528,-341.575786,0.325828,0.537940,-0.410896
0.200000,1.215138,187.752348,139.280802,-331.005764,0.550893,0.376022,-0.391466
0.201000,0.992275,283.633243,54.617482,-286.186820,0.735479,0.202771,-0.299173
0.202000,0.371696,342.571103,-40.641774,-229.424847,0.852060,0.003612,-0.184212
0.203000,-0.085061,352.027068,-151.937457,-158.440073,0.869871,-0.218214,-0.028771
0.204000,-0.482777,313.970049,-255.823951,-72.118541,0.793769,-0.420611,0.160672
0.205000,-0.746840,255.368977,-323.984990,20.938668,0.678808,-0.551764,0.358212
0.206000,-0.965162,188.503644,-345.928149,125.653844,0.537940,-0.593863,0.576800
0.207000,-1.018364,107.389575,-317.534170,233.710931,0.366307,-0.540430,0.797008
0.208000,-1.142610,18.840219,-263.026063,313.244660,0.180102,-0.431945,0.955687
0.209000,-1.171482,-81.470899,-200.901394,349.255046,-0.028771,-0.302412,1.030169
0.210000,-1.061509,-193.621568,-125.382956,334.410476,-0.245740,-0.143732,1.002643
0.211000,-0.805232,-286.808586,-40.512240,286.560706,-0.433565,0.034377,0.900635
0.212000,-0.246289,-342.145739,54.358414,228.866368,-0.535573,0.235154,0.784054
0.213000,0.233825,-348.337493,164.928495,157.596882,-0.550145,0.456981,0.626994
0.214000,0.681499,-308.233591,267.208362,71.482792,-0.472425,0.652901,0.442409
0.215000,0.843375,-248.777280,332.415657,-22.092508,-0.352606,0.780816,0.240012
0.216000,1.036718,-181.341722,350.420849,-127.170527,-0.210119,0.814819,0.019804
0.217000,1.159666,-100.745569,320.265390,-232.715020,-0.038486,0.754909,-0.192308
0.218000,1.246930,-12.481088,266.068465,-309.477122,0.146100,0.646425,-0.344510
0.219000,1.260555,88.037219,204.669460,-343.285643,0.351735,0.520129,-0.412515
0.220000,1.177508,200.394845,129.099444,-326.912472,0.573562,0.358212,-0.383370
0.221000,0.953022,292.726513,43.840262,-278.906984,0.754909,0.176864,-0.287839
0.222000,0.322062,346.508930,-52.040766,-221.523254,0.858536,-0.020675,-0.166401
0.223000,-0.155456,350.213595,-163.673255,-149.424494,0.865013,-0.245740,-0.009341
0.224000,-0.551550,308.322377,-264.969079,-62.325768,0.782435,-0.438422,0.178483
0.225000,-0.791932,247.726485,-328.363259,32.519000,0.664235,-0.561479,0.379261
0.226000,-0.999549,178.710890,-343.518806,139.228988,0.518510,-0.589005,0.604326
0.227000,-1.074161,97.156402,-311.446047,244.229073,0.343639,-0.524238,0.821295
0.228000,-1.149098,8.011182,-256.549343,318.736892,0.152576,-0.422230,0.963783
0.229000,-1.180565,-93.232592,-193.595661,350.058155,-0.048201,-0.287839,1.030169
0.230000,-1.059239,-204.839236,-116.730077,330.731718,-0.268409,-0.124302,0.992928
0.231000,-0.813991,-294.943351,-31.108073,280.265365,-0.443280,0.058664,0.890920
0.232000,-0.249857,-345.358197,64.876565,222.234239,-0.542049,0.256204,0.771101
0.233000,0.227662,-346.005870,176.172028,150.187548,-0.548526,0.481269,0.615660
0.234000,0.692204,-303.259465,275.705777,63.399879,-0.461091,0.670712,0.422979
0.235000,0.869003,-242.974140,336.612550,-32.066624,-0.341272,0.788912,0.220582
0.236000,1.071104,-173.336507,348.607377,-139.813059,-0.193927,0.809961,-0.004483
0.237000,1.173615,-91.108233,314.462278,-243.492278,-0.019056,0.741956,-0.216595
0.238000,1.274179,-1.392981,259.669498,-315.280269,0.170387,0.633471,-0.355844
0.239000,1.268340,100.446561,197.804170,-344.140572,0.376022,0.503937,-0.417373
0.240000,1.170696,212.441486,120.731559,-323.622294,0.597849,0.338781,-0.375274
0.241000,0.945237,301.690249,34.047500,-273.077934,0.771101,0.157434,-0.276505
0.242000,0.307140,350.343129,-63.931990,-214.347053,0.866632,-0.044963,-0.155067
0.243000,-0.161620,347.726547,-176.497142,-140.745705,0.863394,-0.268409,0.010089
0.244000,-0.545711,302.726519,-274.502813,-52.947505,0.774339,-0.461091,0.199533
0.245000,-0.819506,241.301610,-332.845155,43.684822,0.646425,-0.574433,0.403548
0.246000,-1.011227,169.617618,-341.860763,152.519157,0.500699,-0.587386,0.633471
0.247000,-1.049507,85.861050,-305.098855,255.187629,0.322590,-0.512904,0.840725
0.248000,-1.131580,-4.994025,-248.440491,325.006325,0.129908,-0.402800,0.978355
0.249000,-1.144881,-107.196367,-184.735519,350.265409,-0.077346,-0.268409,1.030169
0.250000,-1.012849,-217.844479,-107.092739,326.198036,-0.294316,-0.100015,0.984832
0.251000,-0.757870,-304.166207,-20.201312,273.581423,-0.462710,0.079714,0.879586
0.252000,-0.193411,-349.036980,78.037205,213.503663,-0.551764,0.280491,0.753290
0.253000,0.276322,-342.689784,189.954422,139.591683,-0.538811,0.505556,0.589753
0.254000,0.731781,-296.730927,285.343089,52.285872,-0.451376,0.691761,0.401929
0.255000,0.902416,-235.409334,340.990792,-43.906031,-0.328318,0.795389,0.194675
0.256000,1.086676,-163.362373,346.742091,-152.688756,-0.171258,0.803484,-0.033629
0.257000,1.177184,-79.191100,307.959683,-253.699587,0.005232,0.730622,-0.236025
0.258000,1.254391,12.130361,251.094362,-320.358023,0.197913,0.617279,-0.368798
0.259000,1.241091,114.747096,187.881882,-342.897039,0.405168,0.482888,-0.414135
0.260000,1.136633,224.565847,110.653827,-318.311377,0.620518,0.320971,-0.367179
0.261000,0.912797,309.747249,23.451626,-266.471679,0.784054,0.133146,-0.261932
0.262000,0.276646,352.933804,-76.185910,-206.082765,0.871490,-0.069250,-0.134017
0.263000,-0.200224,343.788721,-189.087869,-130.797483,0.853679,-0.292696,0.031138
0.264000,-0.589830,296.094391,-283.026180,-42.766132,0.758148,-0.475663,0.222201
0.265000,-0.868815,234.488134,-336.575751,54.177067,0.636710,-0.576052,0.427836
0.266000,-1.048858,161.249735,-340.073185,163.995851,0.482888,-0.582529,0.659378
0.267000,-1.075459,75.964664,-299.425244,264.539967,0.301540,-0.504808,0.858536
0.268000,-1.140988,-16.807522,-241.108845,329.203219,0.108859,-0.384989,0.989689
0.269000,-1.152991,-120.693821,-175.979005,348.426029,-0.104872,-0.247360,1.025311
0.270000,-0.996629,-228.569921,-97.662658,320.990779,-0.318603,-0.082204,0.971879
0.271000,-0.767277,-311.005629,-10.382638,267.856031,-0.475663,0.100763,0.865013
0.272000,-0.205414,-351.239069,89.073490,206.897441,-0.553384,0.296683,0.735479
0.273000,0.277619,-339.114629,201.560649,131.353332,-0.530715,0.526606,0.570323
0.274000,0.741513,-290.565085,293.762783,43.425754,-0.436803,0.706334,0.377642
0.275000,0.941993,-229.683916,344.436390,-53.880149,-0.315365,0.803484,0.176864
0.276000,1.113925,-156.237992,345.006338,-164.010044,-0.159924,0.803484,-0.054678
0.277000,1.200216,-70.693666,303.192841,-262.689274,0.023043,0.724145,-0.253836
0.278000,1.260230,23.114838,245.006276,-325.150801,0.217343,0.602707,-0.380132
0.279000,1.235576,128.633122,179.773067,-341.549880,0.432694,0.465077,-0.410896
0.280000,1.121062,236.275700,100.731536,-312.948647,0.644805,0.296683,-0.355844
0.281000,0.908579,317.389740,12.752124,-260.461282,0.801865,0.112097,-0.250598
0.282000,0.269509,355.602200,-88.647086,-199.139728,0.874728,-0.093538,-0.117826
0.283000,-0.203143,340.084055,-201.885854,-121.807814,0.845583,-0.316984,0.050568
0.284000,-0.595669,288.892314,-292.585823,-32.247972,0.746813,-0.495093,0.246489
0.285000,-0.896389,227.286056,-340.047278,65.964649,0.622137,-0.587386,0.453743
0.286000,-1.054048,152.674597,-337.897004,176.508816,0.465077,-0.579290,0.683666
0.287000,-1.050804,66.042370,-294.217958,273.944118,0.282110,-0.493474,0.877966
0.288000,-1.129309,-28.802368,-234.036270,334.358663,0.082952,-0.370417,1.001024
0.289000,-1.113089,-135.434805,-166.134405,346.871624,-0.134017,-0.227930,1.023692
0.290000,-0.961918,-241.264287,-85.952777,314.255023,-0.339653,-0.056297,0.960544
0.291000,-0.716346,-318.803608,1.897181,259.980379,-0.490236,0.128289,0.850441
0.292000,-0.158052,-353.415251,102.700450,198.166864,-0.559860,0.332305,0.716049
0.293000,0.318494,-335.021336,214.876721,120.990627,-0.525858,0.552512,0.550893
0.294000,0.779143,-282.197159,303.218747,31.638169,-0.418992,0.722526,0.356592
0.295000,0.985463,-220.668327,347.441573,-66.704018,-0.292696,0.808342,0.142861
0.296000,1.137607,-146.445208,342.052968,-176.419421,-0.135637,0.798627,-0.077346
0.297000,1.194701,-60.045969,297.571075,-271.419894,0.045711,0.711192,-0.271647
0.298000,1.244010,35.006051,237.804198,-329.503163,0.246489,0.589753,-0.384989
0.299000,1.201514,142.441427,169.747152,-339.865930,0.460220,0.447266,-0.409277
0.300000,1.071104,247.804205,89.047583,-306.212852,0.667474,0.277253,-0.342891
0.301000,0.855378,323.762801,0.265053,-252.326522,0.811580,0.087809,-0.231168
0.302000,0.219552,356.508936,-101.600494,-190.253678,0.877966,-0.119445,-0.098396
0.303000,-0.251155,335.861255,-213.725288,-111.989128,0.839106,-0.344510,0.073237
0.304000,-0.651466,281.457076,-300.539241,-21.859347,0.730622,-0.506427,0.265919
0.305000,-0.954133,219.021802,-342.508436,77.674511,0.605945,-0.589005,0.479650
0.306000,-1.089084,143.814485,-334.477291,188.400017,0.444028,-0.574433,0.706334
0.307000,-1.089732,56.949092,-288.622068,282.156558,0.259442,-0.483759,0.895777
0.308000,-1.141637,-39.165087,-227.948156,338.037422,0.060284,-0.360702,1.007500
0.309000,-1.113414,-147.559202,-158.284632,345.109965,-0.156686,-0.213357,1.020454
0.310000,-0.955755,-251.316154,-76.237723,308.503725,-0.360702,-0.036867,0.949210
0.311000,-0.709858,-323.933177,13.425701,253.115089,-0.501570,0.152576,0.835868
0.312000,-0.143778,-353.415251,115.161605,190.550278,-0.558241,0.358212,0.701476
0.313000,0.335687,-331.135299,225.653931,112.389581,-0.512904,0.578419,0.528225
0.314000,0.796661,-276.290388,310.679892,22.311728,-0.409277,0.740337,0.333924
0.315000,1.013361,-213.673475,349.928621,-77.921666,-0.279743,0.816438,0.125050
0.316000,1.153827,-138.465904,338.555557,-188.569732,-0.117826,0.792150,-0.101634
0.317000,1.215463,-51.600351,291.819777,-280.383677,0.063522,0.696619,-0.287839
0.318000,1.256662,45.057881,232.234246,-333.674176,0.264299,0.576800,-0.394704
0.319000,1.202487,154.513977,162.855954,-338.700118,0.484507,0.434313,-0.406039
0.320000,1.073375,258.477787,79.772959,-301.135100,0.685285,0.254584,-0.333176
0.321000,0.858622,329.565914,-12.066579,-245.564828,0.822915,0.060284,-0.218214
0.322000,0.222147,356.327589,-115.901058,-181.600790,0.874728,-0.148590,-0.078965
0.323000,-0.227798,331.379386,-225.823793,-102.144537,0.829391,-0.365559,0.094286
